"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Tungurahua","EC-T","2020-05-01","2020-05-31",2020,5,584100,84,0,51.0322580645161,32.9677419354839,84,0,5.64419481860707,0.646017699115044
"Ecuador","Tungurahua","EC-T","2020-06-01","2020-06-30",2020,6,584100,110.366666666667,0,54.4833333333333,55.8833333333333,110.366666666667,0,9.56742566912058,1.02569593147752
"Ecuador","Sucumbíos","EC-U","2020-01-01","2020-01-31",2020,1,225500,13.5483870967742,0,12.3064516129032,1.24193548387097,13.5483870967742,0,0.550747442958301,0.100917431192661
"Ecuador","Sucumbíos","EC-U","2020-02-01","2020-02-29",2020,2,225500,12.3103448275862,0,12.9137931034483,-0.603448275862069,12.3103448275862,0,-0.267604556923312,-0.0467289719626168
"Ecuador","Sucumbíos","EC-U","2020-03-01","2020-03-31",2020,3,225500,10.8532974427995,0,10.0619111709287,0.791386271870794,10.8532974427995,0,0.35094734894492,0.0786516853932584
"Ecuador","Sucumbíos","EC-U","2020-04-01","2020-04-30",2020,4,225500,12.6,0,13.4166666666667,-0.816666666666667,12.6,0,-0.362158167036216,-0.0608695652173913
"Ecuador","Sucumbíos","EC-U","2020-05-01","2020-05-31",2020,5,225500,15.3548387096774,0,10.3870967741935,4.96774193548387,15.3548387096774,0,2.2029897718332,0.478260869565217
"Ecuador","Sucumbíos","EC-U","2020-06-01","2020-06-30",2020,6,225500,21.4666666666667,0,10.9666666666667,10.5,21.4666666666667,0,4.65631929046563,0.957446808510638
"Ecuador","Galápagos","EC-W","2020-01-01","2020-01-31",2020,1,32300,1.12903225806452,0,1.01612903225806,0.112903225806452,1.12903225806452,0,0.349545590732048,0.111111111111111
"Ecuador","Galápagos","EC-W","2020-02-01","2020-02-29",2020,2,32300,0.96551724137931,0,1.08620689655172,-0.120689655172414,0.96551724137931,0,-0.373652183196328,-0.111111111111111
"Ecuador","Galápagos","EC-W","2020-03-01","2020-03-31",2020,3,32300,0.678331090174966,0,0.339165545087483,0.339165545087483,0.678331090174966,0,1.05004812720583,1
"Ecuador","Galápagos","EC-W","2020-04-01","2020-04-30",2020,4,32300,0.7,0,0.933333333333333,-0.233333333333333,0.7,0,-0.722394220846233,-0.25
"Ecuador","Galápagos","EC-W","2020-05-01","2020-05-31",2020,5,32300,0.225806451612903,0,0.903225806451613,-0.67741935483871,0.225806451612903,0,-2.09727354439229,-0.75
"Ecuador","Galápagos","EC-W","2020-06-01","2020-06-30",2020,6,32300,1.63333333333333,0,0.7,0.933333333333333,1.63333333333333,0,2.88957688338493,1.33333333333333
"Ecuador","Cotopaxi","EC-X","2020-01-01","2020-01-31",2020,1,482600,31.1612903225806,0,39.6290322580645,-8.46774193548387,31.1612903225806,0,-1.75460877237544,-0.213675213675214
"Ecuador","Cotopaxi","EC-X","2020-02-01","2020-02-29",2020,2,482600,37.6551724137931,0,33.0689655172414,4.58620689655172,37.6551724137931,0,0.950312245452077,0.138686131386861
"Ecuador","Cotopaxi","EC-X","2020-03-01","2020-03-31",2020,3,482600,35.4993270524899,0,34.5948855989233,0.904441453566622,35.4993270524899,0,0.187410164435686,0.0261437908496731
"Ecuador","Cotopaxi","EC-X","2020-04-01","2020-04-30",2020,4,482600,37.8,0,34.0666666666667,3.73333333333333,37.8,0,0.773587512087305,0.10958904109589
"Ecuador","Cotopaxi","EC-X","2020-05-01","2020-05-31",2020,5,482600,41.5483870967742,0,33.9838709677419,7.56451612903226,41.5483870967742,0,1.56745050332206,0.222591362126246
"Ecuador","Cotopaxi","EC-X","2020-06-01","2020-06-30",2020,6,482600,61.1333333333333,0,35.2333333333333,25.9,61.1333333333333,0,5.36676336510568,0.735099337748344
"Ecuador","Pastaza","EC-Y","2020-01-01","2020-01-31",2020,1,111300,7.67741935483871,0,5.41935483870968,2.25806451612903,7.67741935483871,0,2.02880908906472,0.416666666666667
"Ecuador","Pastaza","EC-Y","2020-02-01","2020-02-29",2020,2,111300,7.96551724137931,0,6.03448275862069,1.93103448275862,7.96551724137931,0,1.73498156582086,0.32
"Ecuador","Pastaza","EC-Y","2020-03-01","2020-03-31",2020,3,111300,5.20053835800808,0,5.99192462987887,-0.791386271870794,5.20053835800808,0,-0.711038878590111,-0.132075471698113
"Ecuador","Pastaza","EC-Y","2020-04-01","2020-04-30",2020,4,111300,5.6,0,5.95,-0.35,5.6,0,-0.314465408805031,-0.0588235294117647
"Ecuador","Pastaza","EC-Y","2020-05-01","2020-05-31",2020,5,111300,4.96774193548387,0,4.51612903225806,0.451612903225806,4.96774193548387,0,0.405761817812944,0.1
"Ecuador","Pastaza","EC-Y","2020-06-01","2020-06-30",2020,6,111300,9.56666666666667,0,5.25,4.31666666666667,9.56666666666667,0,3.87840670859539,0.822222222222222
"Ecuador","Zamora Chinchipe","EC-Z","2020-01-01","2020-01-31",2020,1,117900,5.87096774193548,0,5.19354838709677,0.67741935483871,5.87096774193548,0,0.574571123696955,0.130434782608696
"Ecuador","Zamora Chinchipe","EC-Z","2020-02-01","2020-02-29",2020,2,117900,6.03448275862069,0,4.58620689655172,1.44827586206897,6.03448275862069,0,1.22839343686935,0.315789473684211
"Ecuador","Zamora Chinchipe","EC-Z","2020-03-01","2020-03-31",2020,3,117900,4.0699865410498,0,4.40915208613728,-0.339165545087483,4.0699865410498,0,-0.287672218055541,-0.0769230769230769
"Ecuador","Zamora Chinchipe","EC-Z","2020-04-01","2020-04-30",2020,4,117900,5.13333333333333,0,4.66666666666667,0.466666666666667,5.13333333333333,0,0.395815662991235,0.1
"Ecuador","Zamora Chinchipe","EC-Z","2020-05-01","2020-05-31",2020,5,117900,6.32258064516129,0,4.51612903225806,1.80645161290323,6.32258064516129,0,1.53218966319188,0.4
"Ecuador","Zamora Chinchipe","EC-Z","2020-06-01","2020-06-30",2020,6,117900,7.7,0,4.78333333333333,2.91666666666667,7.7,0,2.47384789369522,0.609756097560976
"Indonesia","Jakarta","0","2020-01-01","2020-01-31",2020,1,10770000,745.838709677419,0,613.629032258065,132.209677419355,745.838709677419,0,1.22757360649355,0.215455381784729
"Indonesia","Jakarta","0","2020-02-01","2020-02-29",2020,2,10770000,662.344827586207,0,669.224137931034,-6.87931034482759,662.344827586207,0,-0.0638747478628374,-0.0102795311091073
"Indonesia","Jakarta","0","2020-03-01","2020-03-31",2020,3,10770000,999.860026917901,84,688.845222072678,311.014804845222,980.866756393001,0.176353486767865,2.88778834582379,0.45150172328902
"Indonesia","Jakarta","0","2020-04-01","2020-04-30",2020,4,10770000,1061.66666666667,297,692.416666666667,369.25,992.366666666667,0.643454038997215,3.42850510677809,0.533277169334457
"Indonesia","Jakarta","0","2020-05-01","2020-05-31",2020,5,10770000,983.387096774193,139,643.096774193548,340.290322580645,952,0.291430796417767,3.15961302303292,0.529143258426966
"Peru","Peru","PE","2020-01-01","2020-01-31",2020,1,32824358,2192.58064516129,0,1944.34408602151,248.236559139785,2192.58064516129,0,0.75625716469393,0.127671105605451
"Peru","Peru","PE","2020-02-01","2020-02-29",2020,2,32824358,2220.93103448276,0,1956.94252873563,263.988505747127,2220.93103448276,0,0.804245754774934,0.134898445851493
"Peru","Peru","PE","2020-03-01","2020-03-31",2020,3,32824358,2145.56123822342,30,2025.49663526245,120.064602960969,2138.77792732167,0.0206654792814216,0.365778983281163,0.0592766242464835
"Peru","Peru","PE","2020-04-01","2020-04-30",2020,4,32824358,2916.43333333333,1021,1935.03333333333,981.4,2678.2,0.725782156450199,2.98985284038152,0.507174725672254
"Peru","Peru","PE","2020-05-01","2020-05-31",2020,5,32824358,5462.48387096774,3455,1984.16129032258,3478.32258064516,4682.32258064516,2.37677547363632,10.5967726182037,1.75304426994424
"Peru","Peru","PE","2020-06-01","2020-06-30",2020,6,32824358,6043.33333333333,5171,2166.81111111111,3876.52222222222,4836.76666666667,3.67582716063073,11.8098950243664,1.78904483290858
"Russia","Moscow","0","2020-01-01","2020-01-31",2020,1,12537954,2465.35483870968,0,2564.75483870968,-99.4000000000002,2465.35483870968,0,-0.792792827282666,-0.0387561409378248
"Russia","Moscow","0","2020-02-01","2020-02-29",2020,2,12537954,2383.13793103448,0,2397.18620689655,-14.0482758620691,2383.13793103448,0,-0.112045999387692,-0.00586031899468353
"Russia","Moscow","0","2020-03-01","2020-03-31",2020,3,12537954,2317.63122476447,0,2403.68882907133,-86.0576043068641,2317.63122476447,0,-0.686376774925671,-0.0358023065490189
"Russia","Moscow","0","2020-04-01","2020-04-30",2020,4,12537954,2764.06666666667,611,2362.68666666667,401.38,2621.5,1.13708079218241,3.20131976875972,0.169882873451974
"Russia","Moscow","0","2020-05-01","2020-05-31",2020,5,12537954,3548.09677419355,1866,2243.43225806452,1304.66451612903,3126.74193548387,3.36063474718186,10.405721030154,0.581548433851357
